Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-24 00:00:00-03:00,4.268112191766996,4.344621172736369,4.205265593974939,4.341888904571533,20642800,0.0,0.0
2016-06-27 00:00:00-03:00,4.382876017197243,4.3883405534809,4.218927681038267,4.2735772132873535,16009800,0.0,0.0
2016-06-28 00:00:00-03:00,4.36101620123073,4.396538294205895,4.3145642535392295,4.380143642425537,14202000,0.0,0.0
2016-06-29 00:00:00-03:00,4.423863649512652,4.522232094451006,4.423863649512652,4.505837440490723,21470600,0.0,0.0
2016-06-30 00:00:00-03:00,4.497640875868038,4.694378852844238,4.434794253745872,4.694378852844238,28466000,0.0,0.0
2016-07-01 00:00:00-03:00,4.697110325801956,4.724435096586865,4.617868542643386,4.658855438232422,16563000,0.0,0.0
2016-07-04 00:00:00-03:00,4.6998432669628185,4.727167518966181,4.642461191167019,4.680715560913086,11441600,0.0,0.0
2016-07-05 00:00:00-03:00,4.653392597901984,4.669787257880671,4.593277976018726,4.645195007324219,9921000,0.0,0.0
2016-07-06 00:00:00-03:00,4.617868860344206,4.650658691777307,4.52769747537404,4.634263515472412,18167400,0.0,0.0
2016-07-07 00:00:00-03:00,4.647926084800359,4.683447923847916,4.5768818855285645,4.5768818855285645,15182400,0.0,0.0
2016-07-08 00:00:00-03:00,4.661589696724732,4.718971788777572,4.6397299762229,4.708041667938232,11531800,0.0,0.0
2016-07-11 00:00:00-03:00,4.784549037844102,4.9293699540176945,4.76815438431507,4.923904895782471,19298800,0.0,0.0
2016-07-12 00:00:00-03:00,5.005879610629703,5.0632616903612435,4.852861599973487,4.861059188842773,21099600,0.0,0.0
2016-07-13 00:00:00-03:00,4.861059467477698,4.973090582562549,4.795479795117857,4.932103157043457,22121000,0.0,0.0
2016-07-14 00:00:00-03:00,5.027737359914115,5.2272072537898495,4.992215531061167,5.194417953491211,36803400,0.0,0.0
2016-07-15 00:00:00-03:00,5.175292690721723,5.300985923693348,5.175292690721723,5.262731552124023,30739600,0.0,0.0
2016-07-18 00:00:00-03:00,5.273660571852834,5.454003334045411,5.262730975962476,5.45400333404541,20480200,0.0,0.0
2016-07-19 00:00:00-03:00,5.434876009345836,5.719052791595459,5.410283767759747,5.719052791595459,36141000,0.0,0.0
2016-07-20 00:00:00-03:00,5.7381810273042095,5.877536914794236,5.6698693484077305,5.833817481994629,33072200,0.0,0.0
2016-07-21 00:00:00-03:00,5.820153737774339,5.866605691525708,5.53871000726015,5.724517822265625,29865000,0.0,0.0
2016-07-22 00:00:00-03:00,5.710854023300326,5.8092229693071,5.631612777709961,5.631612777709961,16187600,0.0,0.0
2016-07-25 00:00:00-03:00,5.653473140020967,5.82015323638916,5.650740611073736,5.82015323638916,23936000,0.0,0.0
2016-07-26 00:00:00-03:00,5.833815260673034,5.934916215084983,5.820152617389966,5.858407497406006,19589800,0.0,0.0
2016-07-27 00:00:00-03:00,5.874805002900982,5.984103596394012,5.847480224233523,5.869339942932129,18010200,0.0,0.0
2016-07-28 00:00:00-03:00,5.8064938357666716,5.8064938357666716,5.601558759210201,5.648010730743408,17635400,0.0,0.0
2016-07-29 00:00:00-03:00,5.645275990625507,5.790096908991084,5.604289095594237,5.751842021942139,18178200,0.0,0.0
2016-08-01 00:00:00-03:00,5.776435032368989,5.831084580472083,5.64527674233362,5.6534743309021,14231400,0.0,0.0
2016-08-02 00:00:00-03:00,5.601554602384865,5.702656061111407,5.492256080232161,5.519580841064453,20157000,0.0,0.0
2016-08-03 00:00:00-03:00,5.492254916525957,5.650737870361918,5.473127744348982,5.60701847076416,14761000,0.0,0.0
2016-08-04 00:00:00-03:00,5.661672492879242,5.765506550114278,5.656207953953833,5.7573089599609375,15344800,0.0,0.0
2016-08-05 00:00:00-03:00,5.820154737094812,5.869339228473786,5.729983343292275,5.798295021057129,9234200,0.0,0.0
2016-08-08 00:00:00-03:00,5.760039013578641,5.836548258585479,5.738179303744773,5.784631252288818,8695800,0.0,0.0
2016-08-09 00:00:00-03:00,5.801028329128229,5.888467205012073,5.773703550120325,5.847480297088623,10663000,0.0,0.0
2016-08-10 00:00:00-03:00,5.86660723151442,5.902129599036576,5.675334829111194,5.702659606933594,15765000,0.0,0.0
2016-08-11 00:00:00-03:00,5.686263433225496,6.02782179333812,5.686263433225496,6.025089263916016,31725000,0.0,0.0
2016-08-12 00:00:00-03:00,6.025085469722299,6.235485412138346,5.984098596554901,6.194498538970947,34418800,0.0,0.0
2016-08-15 00:00:00-03:00,6.210895865708695,6.34478665382688,6.194501213598217,6.33385705947876,16581600,0.0,0.0
2016-08-16 00:00:00-03:00,6.265544906503562,6.339321616943159,6.1535138370996805,6.18630313873291,16687400,0.0,0.0
2016-08-17 00:00:00-03:00,6.202700573305591,6.22182775976482,6.041484971468165,6.219095230102539,15934600,0.0,0.0
2016-08-18 00:00:00-03:00,6.22729357932827,6.262815426921017,6.145319242982475,6.210898399353027,11044000,0.0,0.0
2016-08-19 00:00:00-03:00,6.175374470720186,6.352984691184646,6.145317172071393,6.339322566986084,18190200,0.0,0.0
2016-08-22 00:00:00-03:00,6.333859061841054,6.3393241213311144,6.096134185791015,6.096134185791016,15181800,0.0,0.0
2016-08-23 00:00:00-03:00,6.1868688612495095,6.272110018709195,6.137373826444734,6.208866596221924,23453800,0.069983,0.0
2016-08-24 00:00:00-03:00,6.162117552356331,6.2198618989214935,6.104373730258217,6.1456193923950195,11122200,0.0,0.0
2016-08-25 00:00:00-03:00,6.1593685933233155,6.244609709706772,6.134621087846325,6.17036771774292,10110400,0.0,0.0
2016-08-26 00:00:00-03:00,6.214362219618348,6.360096924702993,6.181365375854312,6.296853542327881,16521200,0.0,0.0
2016-08-29 00:00:00-03:00,6.291353045117868,6.580073680588145,6.239108793257775,6.549826622009277,17597600,0.0,0.0
2016-08-30 00:00:00-03:00,6.582825993619574,6.6405698282505,6.467337799890558,6.525081634521484,16233600,0.0,0.0
2016-08-31 00:00:00-03:00,6.566325485883193,6.69281276989827,6.252857843118857,6.382094383239746,37697000,0.0,0.0
2016-09-01 00:00:00-03:00,6.4480872240553495,6.497581694486837,6.283104082549544,6.285853862762451,17968200,0.0,0.0
2016-09-02 00:00:00-03:00,6.371094621010793,6.536077753958526,6.354596465056096,6.522328853607178,21005800,0.0,0.0
2016-09-05 00:00:00-03:00,6.555325668757673,6.593821540682958,6.420589592552254,6.459085464477539,9590800,0.0,0.0
2016-09-06 00:00:00-03:00,6.494834491542486,6.604823112487792,6.409592851401149,6.604823112487793,16285000,0.0,0.0
2016-09-08 00:00:00-03:00,6.563576219679942,6.681813637327615,6.544327755699746,6.635068416595459,15539200,0.0,0.0
2016-09-09 00:00:00-03:00,6.5305782420876355,6.544326618073681,6.252856746540719,6.280354022979736,21894800,0.0,0.0
2016-09-12 00:00:00-03:00,6.252857372523692,6.349097587461542,6.107122159933976,6.310601711273193,21592400,0.0,0.0
2016-09-13 00:00:00-03:00,6.237786884252905,6.240551924059436,6.030413645159867,6.0857133865356445,18884400,0.063326,0.0
2016-09-14 00:00:00-03:00,6.09677232994355,6.157602144063554,5.986173387058124,6.063592910766602,14097000,0.0,0.0
2016-09-15 00:00:00-03:00,6.099539077160779,6.221198212085033,6.058064527889047,6.168663501739502,14237400,0.0,0.0
2016-09-16 00:00:00-03:00,6.146541986086332,6.1603671835578595,5.999998584529652,6.063592910766602,15632400,0.0,0.0
2016-09-19 00:00:00-03:00,6.135483048298361,6.2156670931780775,6.0857133865356445,6.0857133865356445,11349800,0.0,0.0
2016-09-20 00:00:00-03:00,6.165898473746139,6.259907733550556,6.143778678932012,6.251613140106201,11802400,0.0,0.0
2016-09-21 00:00:00-03:00,6.320734362324077,6.5253424925312355,6.298614578717283,6.453453063964844,21948600,0.0,0.0
2016-09-22 00:00:00-03:00,6.525345530775187,6.561289998105743,6.428571234670245,6.483870983123779,14174000,0.0,0.0
2016-09-23 00:00:00-03:00,6.442393893804478,6.464513680794382,6.287555384875148,6.345620155334473,12272600,0.0,0.0
2016-09-26 00:00:00-03:00,6.268199246975514,6.32626347717962,6.207369978088753,6.27372932434082,7248000,0.0,0.0
2016-09-27 00:00:00-03:00,6.293084967228842,6.345619654953763,6.1658958065333405,6.326264381408691,13392600,0.0,0.0
2016-09-28 00:00:00-03:00,6.356680750709922,6.445159912109375,6.287556339944423,6.445159912109375,10532400,0.0,0.0
2016-09-29 00:00:00-03:00,6.453455687735863,6.475575480335865,6.248847474341475,6.257142066955566,14369200,0.0,0.0
2016-09-30 00:00:00-03:00,6.262670799869341,6.400919605726843,6.237785972624804,6.304145336151123,9726000,0.0,0.0
2016-10-03 00:00:00-03:00,6.331793990438854,6.483867964190651,6.331793990438854,6.453453063964844,12682200,0.0,0.0
2016-10-04 00:00:00-03:00,6.442396168053523,6.508756079826463,6.3926270252900785,6.470046043395996,12107800,0.0,0.0
2016-10-05 00:00:00-03:00,6.497695928061793,6.677419326979489,6.46728101240368,6.6165900230407715,15563200,0.0,0.0
2016-10-06 00:00:00-03:00,6.594471022196099,6.868203713944475,6.566821143484859,6.8239641189575195,21767000,0.0,0.0
2016-10-07 00:00:00-03:00,6.887555705881658,7.0202744375637804,6.8820256268838955,6.9898600578308105,24574000,0.0,0.0
2016-10-10 00:00:00-03:00,7.0313342020124425,7.097693564139342,7.003684335948569,7.036864280700684,10865800,0.0,0.0
2016-10-11 00:00:00-03:00,6.998155378203823,7.003685457777855,6.862671592904519,6.8764967918396,11608800,0.0,0.0
2016-10-13 00:00:00-03:00,6.848846529665272,7.058984795064081,6.779722121075297,6.995389938354492,21316400,0.0,0.0
2016-10-14 00:00:00-03:00,7.105991818837163,7.202765601711771,7.072811859439037,7.177880764007568,19661600,0.0,0.0
2016-10-17 00:00:00-02:00,7.13364158813685,7.598157882690431,7.13364158813685,7.59815788269043,25797200,0.0,0.0
2016-10-18 00:00:00-02:00,7.617510875980728,7.758524756120296,7.581566409612981,7.7557597160339355,23726200,0.0,0.0
2016-10-19 00:00:00-02:00,7.755758328521638,7.8387079341402846,7.592624684253415,7.611979961395264,18555200,0.0,0.0
2016-10-20 00:00:00-02:00,7.523501370107514,7.791704448332915,7.523501370107514,7.769584655761719,16404400,0.0,0.0
2016-10-21 00:00:00-02:00,7.764055801131698,7.9354846161472095,7.667281495592822,7.866360187530518,18669800,0.0,0.0
2016-10-24 00:00:00-02:00,7.963131104057834,8.084790202369458,7.802762508392335,7.802762508392334,18640000,0.0,0.0
2016-10-25 00:00:00-02:00,7.852532452031955,7.877417280495935,7.534560288453431,7.617509365081787,23203200,0.0,0.0
2016-10-26 00:00:00-02:00,7.548385222626222,7.672809369295482,7.465436143098307,7.559445381164551,24213000,0.0,0.0
2016-10-27 00:00:00-02:00,7.534561739030771,7.954838336916107,7.534561739030771,7.946543216705322,24220400,0.0,0.0
2016-10-28 00:00:00-02:00,7.894005759070339,7.99907513561381,7.747462378059008,7.822116851806641,13261800,0.0,0.0
2016-10-31 00:00:00-02:00,7.844239659057486,8.129031940845788,7.838709578713881,8.098617553710938,17214400,0.0,0.0
2016-11-01 00:00:00-02:00,8.123500401495416,8.145620191519562,7.719814101710406,7.725344181060791,15834000,0.0,0.0
2016-11-03 00:00:00-02:00,7.5760344824024815,7.67557379173389,7.357601642608642,7.357601642608643,27198400,0.0,0.0
2016-11-04 00:00:00-02:00,7.35760367701934,7.6617507131814,7.219354832444772,7.432257652282715,22527000,0.0,0.0
2016-11-07 00:00:00-02:00,7.783408384272675,7.8331780433654785,7.664514315857063,7.8331780433654785,13469800,0.0,0.0
2016-11-08 00:00:00-02:00,7.730872948307733,7.8774168719535576,7.670043663760187,7.819352626800537,13556400,0.0,0.0
2016-11-09 00:00:00-02:00,7.410136472808901,7.7419338487043285,7.382487130965441,7.542855739593506,19752400,0.0,0.0
2016-11-10 00:00:00-02:00,7.708752209573106,7.708752209573106,7.023038345640948,7.058983325958252,31711800,0.0,0.0
2016-11-11 00:00:00-02:00,6.926265066201023,7.050689204286429,6.497693972577689,6.569583415985107,41243000,0.0,0.0
2016-11-14 00:00:00-02:00,6.552997001653432,6.843319433328441,6.378803120746334,6.7520751953125,25667600,0.0,0.0
2016-11-16 00:00:00-02:00,6.912440520066482,7.2801823346389245,6.788016379754342,7.188938140869141,32438800,0.0,0.0
2016-11-17 00:00:00-02:00,7.269123368681488,7.404607151977209,7.023040105050363,7.056220054626465,19059800,0.0,0.0
2016-11-18 00:00:00-02:00,7.036867062154446,7.274654738588209,7.028571940843283,7.263595104217529,14772600,0.0,0.0
2016-11-21 00:00:00-02:00,7.675574474489859,7.8331780433654785,7.564975525048845,7.8331780433654785,27892400,0.0,0.0
2016-11-22 00:00:00-02:00,7.980256376387291,8.11349183404275,7.808160179842672,7.933068752288818,26463200,0.054936,0.0
2016-11-23 00:00:00-02:00,7.833143540892081,7.994136551758173,7.81093762661506,7.89698600769043,14544000,0.0,0.0
2016-11-24 00:00:00-02:00,7.883105386885198,7.902535491771153,7.686028003692628,7.686028003692627,5568000,0.0,0.0
2016-11-25 00:00:00-02:00,7.574998788581566,7.7443186596430005,7.494502031157228,7.669373512268066,9546400,0.0,0.0
2016-11-28 00:00:00-02:00,7.66937599771105,8.0413255206694,7.611085661593965,8.021895408630371,14429400,0.0,0.0
2016-11-29 00:00:00-02:00,7.919190156934608,8.019116484194196,7.73043966293335,7.73043966293335,10092200,0.0,0.0
2016-11-30 00:00:00-02:00,7.924742373125474,8.04409935140728,7.849797749295886,7.910863876342773,17193600,0.0,0.0
2016-12-01 00:00:00-02:00,7.389026165008545,7.389026165008545,7.389026165008545,7.389026165008545,23528400,0.0,0.0
2016-12-02 00:00:00-02:00,7.327958107945397,7.619411309108494,7.189171020562224,7.541690349578857,18632600,0.0,0.0
2016-12-05 00:00:00-02:00,7.541688496926519,7.602754609778869,7.314077814240699,7.397349834442139,16156000,0.0,0.0
2016-12-06 00:00:00-02:00,7.364042256389417,7.547241149708702,7.27521808528039,7.4056782722473145,18061200,0.0,0.0
2016-12-07 00:00:00-02:00,7.516705108940691,7.53613520735989,7.438984185833423,7.494499206542969,14842000,0.0,0.0
2016-12-08 00:00:00-02:00,7.552792618018703,7.58610175007359,7.386248546036346,7.4389872550964355,10372000,0.0,0.0
2016-12-09 00:00:00-02:00,7.500053134283345,7.56389505724444,7.389023587953041,7.5056047439575195,12557400,0.0,0.0
2016-12-12 00:00:00-02:00,7.3584932427418845,7.408456691172353,7.108676530020391,7.147536754608154,21920000,0.0,0.0
2016-12-13 00:00:00-02:00,7.155033120980324,7.344348720755828,7.155033120980324,7.213498115539551,14729800,0.038466,0.0
2016-12-14 00:00:00-02:00,7.224634145586745,7.288667382482946,7.038102149963379,7.038102149963379,18636600,0.0,0.0
2016-12-15 00:00:00-02:00,7.0381006027174795,7.308154106140136,6.965715012610806,7.308154106140137,21081200,0.0,0.0
2016-12-16 00:00:00-02:00,7.347131640498506,7.503039329152828,7.3359956804615525,7.3554840087890625,16335400,0.0,0.0
2016-12-19 00:00:00-02:00,7.37776095730441,7.43901010238745,7.1299797214941085,7.191228866577148,12267800,0.0,0.0
2016-12-20 00:00:00-02:00,7.244120883320907,7.444572919066038,7.141110477510664,7.308154106140137,15261800,0.0,0.0
2016-12-21 00:00:00-02:00,7.3777555738176614,7.4250845930790605,7.263609209307885,7.308154106140137,7949200,0.0,0.0
2016-12-22 00:00:00-02:00,7.316507368519069,7.316507368519069,7.185656253426259,7.238553524017334,16166200,0.0,0.0
2016-12-23 00:00:00-02:00,7.255258707201301,7.49468798748989,7.255258707201301,7.44457483291626,10522200,0.0,0.0
2016-12-26 00:00:00-02:00,7.458494476169596,7.586560938033501,7.458494476169596,7.561504364013672,2809800,0.0,0.0
2016-12-27 00:00:00-02:00,7.606051830346491,7.681221577744285,7.52809849024564,7.614404201507568,7130400,0.0,0.0
2016-12-28 00:00:00-02:00,7.614403077334564,7.78144675877306,7.592130621877246,7.709061145782471,6908600,0.0,0.0
2016-12-29 00:00:00-02:00,7.7090575628319975,7.820419788360596,7.650592062543873,7.820419788360596,9391000,0.0,0.0
2017-01-02 00:00:00-02:00,7.767526489673851,7.784230699259726,7.639459997820067,7.667300701141357,3936400,0.0,0.0
2017-01-03 00:00:00-02:00,7.728552045662675,8.018094062805176,7.728552045662675,8.018094062805176,15157800,0.0,0.0
2017-01-04 00:00:00-02:00,7.976328372955322,8.073770537368356,7.9484876786920164,7.976328372955322,8312600,0.0,0.0
2017-01-05 00:00:00-02:00,7.995815733272972,8.045928870686913,7.915078313785964,7.956839084625244,10914200,0.0,0.0
2017-01-06 00:00:00-02:00,7.956843285015202,8.054285489090933,7.945707321387362,8.0431489944458,7384800,0.0,0.0
2017-01-09 00:00:00-02:00,7.7369005131075586,7.917864248856006,7.670082627245636,7.739684104919434,30980400,0.0,0.0
2017-01-10 00:00:00-02:00,7.86775289875415,7.931786145409704,7.80093552863306,7.845480442047119,10895200,0.0,0.0
2017-01-11 00:00:00-02:00,7.892808316803659,7.931784977547793,7.6895721128989925,7.9290008544921875,11368400,0.0,0.0
2017-01-12 00:00:00-02:00,8.107179302978977,8.210189179223866,8.068202119438665,8.129451751708984,18930200,0.0,0.0
2017-01-13 00:00:00-02:00,8.070985904389152,8.146155614840831,7.8872380772964075,7.917862892150879,10998400,0.0,0.0
2017-01-16 00:00:00-02:00,7.934566931988744,8.032009088234117,7.873317834557068,7.923430442810059,6978000,0.0,0.0
2017-01-17 00:00:00-02:00,7.920650649616464,8.090477942890187,7.901161784208528,8.051501274108887,9938800,0.0,0.0
2017-01-18 00:00:00-02:00,8.09047513558863,8.101611626243216,7.984681129455566,7.984681129455566,8610600,0.0,0.0
2017-01-19 00:00:00-02:00,8.00138482290132,8.073770414477302,7.881670211103235,7.993032455444336,8048200,0.0,0.0
2017-01-20 00:00:00-02:00,8.006955497985704,8.199055759662249,8.006955497985704,8.171215057373047,19709400,0.0,0.0
2017-01-23 00:00:00-02:00,8.212972522616504,8.55262746628401,8.187915953794956,8.541491508483887,16268600,0.0,0.0
2017-01-24 00:00:00-02:00,8.547063836550493,8.658426122844023,8.296498028618462,8.380020141601562,16146400,0.0,0.0
2017-01-26 00:00:00-02:00,8.630582123994827,8.908987998962402,8.560980655252934,8.908987998962402,27061000,0.0,0.0
2017-01-27 00:00:00-02:00,8.850524282073566,8.88114857159501,8.728025530936375,8.739161491394043,10744400,0.0,0.0
2017-01-30 00:00:00-02:00,8.636152162251358,8.686265315114342,8.410642974367933,8.496949195861816,11303400,0.0,0.0
2017-01-31 00:00:00-02:00,8.54149634628976,8.661211013793945,8.432918173910297,8.661211013793945,11088600,0.0,0.0
2017-02-01 00:00:00-02:00,8.73915921589854,8.839385489006418,8.672341877498958,8.702966690063477,10845600,0.0,0.0
2017-02-02 00:00:00-02:00,8.591608142458215,8.75586770223688,8.485813579710653,8.622232437133789,12769600,0.0,0.0
2017-02-03 00:00:00-02:00,8.580469139481758,8.814330121240651,8.432914362883771,8.599957466125488,16378600,0.0,0.0
2017-02-06 00:00:00-02:00,8.71410330368137,8.767000566361565,8.310415120747574,8.385584831237793,12235200,0.0,0.0
2017-02-07 00:00:00-02:00,8.53592472014313,8.558197170559653,8.38558581258588,8.463539123535156,8444000,0.0,0.0
2017-02-08 00:00:00-02:00,8.488596238169764,8.625015072051085,8.36888161041222,8.552629470825195,8855200,0.0,0.0
2017-02-09 00:00:00-02:00,8.5637655124202,8.658423560511368,8.4384826455298,8.524788856506348,12547800,0.0,0.0
2017-02-10 00:00:00-02:00,8.625015092194603,8.758649803531206,8.494164503721324,8.680696487426758,12886800,0.0,0.0
2017-02-13 00:00:00-02:00,8.714107165732017,8.819901737980057,8.655642163450688,8.736379623413086,9782400,0.0,0.0
2017-02-14 00:00:00-02:00,8.750296342318105,8.78370474844467,8.588820963327603,8.764216423034668,12225200,0.0,0.0
2017-02-15 00:00:00-02:00,8.778137412325666,8.975805859308434,8.77256916739273,8.870011329650879,18362000,0.0,0.0
2017-02-16 00:00:00-02:00,8.691832790041246,9.179043689960169,8.630583677688346,9.156770706176758,34150800,0.0,0.0
2017-02-17 00:00:00-02:00,9.084385889138588,9.254213678156303,9.025919836075488,9.162339210510254,21409600,0.0,0.0
2017-02-20 00:00:00-03:00,9.218016429445765,9.332162767707489,9.151198568545158,9.309889793395996,10017600,0.0,0.0
2017-02-21 00:00:00-03:00,9.309894480123095,9.465802192687988,9.30432623374209,9.465802192687988,14832200,0.0,0.0
2017-02-22 00:00:00-03:00,9.437966076089294,9.563247956345593,9.382284650400463,9.490862846374512,13697200,0.0,0.0
2017-02-23 00:00:00-03:00,9.496427808432207,9.674607459340587,9.226373677629791,9.284838676452637,17344600,0.0,0.0
2017-02-24 00:00:00-03:00,9.165120661610034,9.312676493782131,9.034270625878534,9.21523380279541,13117000,0.0,0.0
2017-03-01 00:00:00-03:00,9.437968145321147,9.454671833265602,9.215242393734203,9.354445457458496,11335200,0.0,0.0
2017-03-02 00:00:00-03:00,9.331007599969963,9.400662774143704,9.236276520579532,9.266923904418945,13738800,0.012954,0.0
2017-03-03 00:00:00-03:00,9.297574300892569,9.718292236328125,9.294788560997013,9.718292236328125,22167200,0.0,0.0
2017-03-06 00:00:00-03:00,9.645851133395183,9.799092350259604,9.640278590236887,9.796306610107422,18027400,0.0,0.0
2017-03-07 00:00:00-03:00,9.832527383041835,9.832527383041835,9.615202456282864,9.676499366760254,10397600,0.0,0.0
2017-03-08 00:00:00-03:00,9.645854862248525,9.665358239415133,9.417385818707398,9.448034286499023,14417800,0.0,0.0
2017-03-09 00:00:00-03:00,9.411809305136973,9.509327212708326,9.278071462587075,9.350513458251953,8723800,0.0,0.0
2017-03-10 00:00:00-03:00,9.409021314285859,9.629131925826975,9.356083763081921,9.386731147766113,11601000,0.0,0.0
2017-03-13 00:00:00-03:00,9.4731077840776,9.570624644948536,9.392307492010785,9.487038612365723,7597200,0.0,0.0
2017-03-14 00:00:00-03:00,9.462499964294896,9.685869480035683,9.445747916308003,9.468084335327148,13404200,0.036058,0.0
2017-03-15 00:00:00-03:00,9.532303299305779,9.618859455317525,9.269844243332926,9.546263694763184,19174600,0.0,0.0
2017-03-16 00:00:00-03:00,9.523926614164019,9.610481699059587,9.306141477833457,9.417825698852539,11298800,0.0,0.0
2017-03-17 00:00:00-03:00,9.470876226129015,9.521134501571554,9.13302975851742,9.160951614379883,22519400,0.0,0.0
2017-03-20 00:00:00-03:00,9.127449112006872,9.328482295813163,8.990635690335624,9.14420223236084,15928800,0.0,0.0
2017-03-21 00:00:00-03:00,9.241920114776896,9.286594008321494,8.87894459658834,8.926410675048828,14967400,0.0,0.0
2017-03-22 00:00:00-03:00,8.926408743086379,9.300553452516342,8.887319227833792,9.227957725524902,17915400,0.0,0.0
2017-03-23 00:00:00-03:00,9.183283841649173,9.311721124653218,9.102312094277725,9.227957725524902,11056200,0.0,0.0
2017-03-24 00:00:00-03:00,9.21399951351121,9.350813914329777,9.186078728908068,9.269842147827148,9336400,0.0,0.0
2017-03-27 00:00:00-03:00,9.172121559059722,9.30335165128002,9.107902872365365,9.300559997558594,8150400,0.0,0.0
